t,xx,xy,xz,yx,yy,yz,zx,zy,zz
3.731,0.910233021,0.285847694,0,0.285847694,0.089767024,0,0,0,0
3.732,0.910216093,0.285871983,0,0.285871983,0.089783952,0,0,0,0
3.733,0.910199702,0.285895228,0,0.285895228,0.089800172,0,0,0,0
3.734,0.910184443,0.285917074,0,0.285917074,0.089815386,0,0,0,0
3.735,0.910170257,0.285937816,0,0.285937816,0.089829817,0,0,0,0
3.736,0.910156906,0.28595683,0,0.28595683,0.089843094,0,0,0,0
3.737,0.910145104,0.285973907,0,0.285973907,0.089854993,0,0,0,0
3.738,0.910134673,0.28598854,0,0.28598854,0.089865215,0,0,0,0
3.739,0.91012609,0.286000788,0,0.286000788,0.089873754,0,0,0,0
3.74,0.910119057,0.286010981,0,0.286010981,0.089880846,0,0,0,0
3.741,0.910114765,0.286017597,0,0.286017597,0.089885443,0,0,0,0
3.742,0.910111785,0.286021352,0,0.286021352,0.089888088,0,0,0,0
3.743,0.910111189,0.286022186,0,0.286022186,0.089888677,0,0,0,0
3.744,0.910113037,0.286019981,0,0.286019981,0.089887105,0,0,0,0
3.745,0.910116434,0.286014736,0,0.286014736,0.089883477,0,0,0,0
3.746,0.910122156,0.286006659,0,0.286006659,0.089877829,0,0,0,0
3.747,0.910129428,0.28599605,0,0.28599605,0.089870453,0,0,0,0
3.748,0.910138488,0.285983205,0,0.285983205,0.089861482,0,0,0,0
3.749,0.910149097,0.285968095,0,0.285968095,0.08985094,0,0,0,0
3.75,0.910160661,0.285951674,0,0.285951674,0.089839466,0,0,0,0
3.751,0.910172999,0.285933912,0,0.285933912,0.089827105,0,0,0,0
3.752,0.910185933,0.285914809,0,0.285914809,0.089813814,0,0,0,0
3.753,0.910200357,0.285894394,0,0.285894394,0.089799576,0,0,0,0
3.754,0.910214841,0.285873741,0,0.285873741,0.089785166,0,0,0,0
3.755,0.910229862,0.285852373,0,0.285852373,0.089770272,0,0,0,0
3.756,0.910244942,0.285830587,0,0.285830587,0.089755088,0,0,0,0
3.757,0.910260201,0.285808563,0,0.285808563,0.08973977,0,0,0,0
3.758,0.910275579,0.285786688,0,0.285786688,0.089724504,0,0,0,0
3.759,0.910290897,0.285764307,0,0.285764307,0.089708954,0,0,0,0
3.76,0.910306394,0.285742432,0,0.285742432,0.089693695,0,0,0,0
3.761,0.910321057,0.285720944,0,0.285720944,0.089678749,0,0,0,0
3.762,0.910336316,0.285699517,0,0.285699517,0.089663811,0,0,0,0
3.763,0.910350263,0.28567937,0,0.28567937,0.089649782,0,0,0,0
3.764,0.910363615,0.285660178,0,0.285660178,0.089636415,0,0,0,0
3.765,0.910375893,0.285642535,0,0.285642535,0.089624137,0,0,0,0
3.766,0.910387158,0.285626143,0,0.285626143,0.08961276,0,0,0,0
3.767,0.91039747,0.285611421,0,0.285611421,0.0896025,0,0,0,0
3.768,0.91040647,0.285598517,0,0.285598517,0.089593507,0,0,0,0
3.769,0.910414219,0.28558746,0,0.28558746,0.089585818,0,0,0,0
3.77,0.910420477,0.285578251,0,0.285578251,0.089579426,0,0,0,0
3.771,0.910425723,0.28557089,0,0.28557089,0.089574292,0,0,0,0
3.772,0.910429776,0.285564721,0,0.285564721,0.089570008,0,0,0,0
3.773,0.910432756,0.285560727,0,0.285560727,0.089567229,0,0,0,0
3.774,0.91043514,0.285557479,0,0.285557479,0.089564942,0,0,0,0
3.775,0.910436869,0.285555065,0,0.285555065,0.089563265,0,0,0,0
3.776,0.910437644,0.285553366,0,0.285553366,0.089562126,0,0,0,0
3.777,0.910438657,0.285552323,0,0.285552323,0.089561358,0,0,0,0
3.778,0.910438895,0.285551608,0,0.285551608,0.089560896,0,0,0,0
3.779,0.910439372,0.28555128,0,0.28555128,0.089560643,0,0,0,0
3.78,0.91043967,0.285550684,0,0.285550684,0.089560233,0,0,0,0
3.781,0.910440266,0.28554979,0,0.28554979,0.08955963,0,0,0,0
3.782,0.910440922,0.285549015,0,0.285549015,0.089559078,0,0,0,0
3.783,0.910441756,0.285547465,0,0.285547465,0.08955802,0,0,0,0
3.784,0.910442889,0.285545975,0,0.285545975,0.08955697,0,0,0,0
3.785,0.910443902,0.285544515,0,0.285544515,0.089555956,0,0,0,0
3.786,0.910445809,0.285541832,0,0.285541832,0.089554079,0,0,0,0
3.787,0.9104473,0.285539299,0,0.285539299,0.08955235,0,0,0,0
3.788,0.910450041,0.285535634,0,0.285535634,0.08954978,0,0,0,0
3.789,0.910453677,0.285530865,0,0.285530865,0.089546427,0,0,0,0
3.79,0.910457552,0.285525143,0,0.285525143,0.089542449,0,0,0,0
3.791,0.910462797,0.285517722,0,0.285517722,0.0895373,0,0,0,0
3.792,0.910469055,0.285508573,0,0.285508573,0.08953093,0,0,0,0
3.793,0.910476863,0.285497516,0,0.285497516,0.089523226,0,0,0,0
3.794,0.910485745,0.285484701,0,0.285484701,0.089514323,0,0,0,0
3.795,0.910496354,0.285469383,0,0.285469383,0.089503683,0,0,0,0
3.796,0.910508752,0.285451591,0,0.285451591,0.089491308,0,0,0,0
3.797,0.910522401,0.285431773,0,0.285431773,0.089477539,0,0,0,0
3.798,0.910538077,0.285409182,0,0.285409182,0.089461833,0,0,0,0
3.799,0.910555363,0.285384268,0,0.285384268,0.089444503,0,0,0,0
3.8,0.910574019,0.285357446,0,0.285357446,0.089425862,0,0,0,0
3.801,0.910594642,0.285328001,0,0.285328001,0.089405403,0,0,0,0
3.802,0.910616219,0.285296559,0,0.285296559,0.089383565,0,0,0,0
3.803,0.910639525,0.285263062,0,0.285263062,0.089360297,0,0,0,0
3.804,0.91066432,0.285227299,0,0.285227299,0.089335464,0,0,0,0
3.805,0.910690606,0.285189658,0,0.285189658,0.08930929,0,0,0,0
3.806,0.910718381,0.285149902,0,0.285149902,0.089281686,0,0,0,0
3.807,0.910747647,0.285107642,0,0.285107642,0.089252353,0,0,0,0
3.808,0.910778463,0.285063207,0,0.285063207,0.089221515,0,0,0,0
3.809,0.910810769,0.285016567,0,0.285016567,0.089189149,0,0,0,0
3.81,0.910845339,0.284966677,0,0.284966677,0.089154549,0,0,0,0
3.811,0.910881519,0.284914464,0,0.284914464,0.089118339,0,0,0,0
3.812,0.910920084,0.28485927,0,0.28485927,0.089080051,0,0,0,0
3.813,0.910960376,0.284800917,0,0.284800917,0.089039616,0,0,0,0
3.814,0.911002934,0.284739643,0,0.284739643,0.088997148,0,0,0,0
3.815,0.911047161,0.284675092,0,0.284675092,0.088952489,0,0,0,0
3.816,0.911094189,0.284607887,0,0.284607887,0.088905901,0,0,0,0
3.817,0.911142409,0.284537643,0,0.284537643,0.088857316,0,0,0,0
3.818,0.911192715,0.284464985,0,0.284464985,0.088807039,0,0,0,0
3.819,0.911245048,0.284389377,0,0.284389377,0.088754736,0,0,0,0
3.82,0.91129899,0.284311563,0,0.284311563,0.088700928,0,0,0,0
3.821,0.911354303,0.284231454,0,0.284231454,0.088645563,0,0,0,0
3.822,0.911411345,0.284149051,0,0.284149051,0.088588625,0,0,0,0
3.823,0.911469579,0.284064949,0,0.284064949,0.088530533,0,0,0,0
3.824,0.911529005,0.28397876,0,0.28397876,0.088471063,0,0,0,0
3.825,0.911588967,0.28389135,0,0.28389135,0.08841078,0,0,0,0
3.826,0.911650479,0.28380239,0,0.28380239,0.088349432,0,0,0,0
3.827,0.911712468,0.283712685,0,0.283712685,0.088287577,0,0,0,0
3.828,0.911774993,0.283621699,0,0.283621699,0.08822491,0,0,0,0
3.829,0.911838055,0.283530295,0,0.283530295,0.088161968,0,0,0,0
3.83,0.911900997,0.28343901,0,0.28343901,0.088099115,0,0,0,0
3.831,0.911963582,0.283347845,0,0.283347845,0.088036411,0,0,0,0
3.832,0.912025869,0.283257425,0,0.283257425,0.087974221,0,0,0,0
3.833,0.912087262,0.283167958,0,0.283167958,0.087912746,0,0,0,0
3.834,0.912147462,0.283080459,0,0.283080459,0.087852612,0,0,0,0
3.835,0.912206233,0.282994866,0,0.282994866,0.087793842,0,0,0,0
3.836,0.912263155,0.282912046,0,0.282912046,0.087736987,0,0,0,0
3.837,0.912317932,0.282832086,0,0.282832086,0.087682143,0,0,0,0
3.838,0.912370205,0.282755524,0,0.282755524,0.087629661,0,0,0,0
3.839,0.912420392,0.2826823,0,0.2826823,0.087579452,0,0,0,0
3.84,0.912467897,0.282613099,0,0.282613099,0.087532021,0,0,0,0
3.841,0.91251266,0.282547832,0,0.282547832,0.08748731,0,0,0,0
3.842,0.91255486,0.28248629,0,0.28248629,0.087445162,0,0,0,0
3.843,0.91259414,0.282428831,0,0.282428831,0.087405823,0,0,0,0
3.844,0.912631095,0.28237474,0,0.28237474,0.087368824,0,0,0,0
3.845,0.912665665,0.282324314,0,0.282324314,0.087334298,0,0,0,0
3.846,0.912697554,0.282277674,0,0.282277674,0.087302394,0,0,0,0
3.847,0.912727952,0.282233208,0,0.282233208,0.087271988,0,0,0,0
3.848,0.912755907,0.28219232,0,0.28219232,0.087244026,0,0,0,0
3.849,0.912782431,0.282153577,0,0.282153577,0.087217547,0,0,0,0
3.85,0.912807345,0.282117069,0,0.282117069,0.087192588,0,0,0,0
3.851,0.91283083,0.282082856,0,0.282082856,0.0871692,0,0,0,0
3.852,0.912852943,0.282050461,0,0.282050461,0.087147079,0,0,0,0
3.853,0.912874222,0.282019496,0,0.282019496,0.087125912,0,0,0,0
3.854,0.912894368,0.281989664,0,0.281989664,0.087105557,0,0,0,0
3.855,0.912913978,0.281961024,0,0.281961024,0.087086,0,0,0,0
3.856,0.912932992,0.281933218,0,0.281933218,0.087067001,0,0,0,0
3.857,0.912951648,0.281905681,0,0.281905681,0.087048225,0,0,0,0
3.858,0.912970364,0.281878322,0,0.281878322,0.087029547,0,0,0,0
3.859,0.912988603,0.28185153,0,0.28185153,0.087011263,0,0,0,0
3.86,0.913007498,0.281824023,0,0.281824023,0.086992465,0,0,0,0
3.861,0.913026989,0.281795263,0,0.281795263,0.086972863,0,0,0,0
3.862,0.913046777,0.281766415,0,0.281766415,0.086953163,0,0,0,0
3.863,0.913067162,0.281736344,0,0.281736344,0.086932667,0,0,0,0
3.864,0.913088501,0.281705201,0,0.281705201,0.086911425,0,0,0,0
3.865,0.913110554,0.281672806,0,0.281672806,0.086889334,0,0,0,0
3.866,0.913133264,0.281639636,0,0.281639636,0.086866707,0,0,0,0
3.867,0.913156807,0.281605303,0,0.281605303,0.086843289,0,0,0,0
3.868,0.91318053,0.281570196,0,0.281570196,0.086819388,0,0,0,0
3.869,0.91320467,0.28153494,0,0.28153494,0.086795345,0,0,0,0
3.87,0.913228929,0.281499177,0,0.281499177,0.086770989,0,0,0,0
3.871,0.91325295,0.281463653,0,0.281463653,0.086746819,0,0,0,0
3.872,0.913276553,0.281429201,0,0.281429201,0.08672335,0,0,0,0
3.873,0.913299561,0.281395525,0,0.281395525,0.08670041,0,0,0,0
3.874,0.913321436,0.281363547,0,0.281363547,0.086678632,0,0,0,0
3.875,0.913341939,0.281333417,0,0.281333417,0.086658113,0,0,0,0
3.876,0.913360834,0.281305373,0,0.281305373,0.086639047,0,0,0,0
3.877,0.913378418,0.281279475,0,0.281279475,0.086621434,0,0,0,0
3.878,0.913394153,0.281256437,0,0.281256437,0.08660575,0,0,0,0
3.879,0.913408279,0.281235725,0,0.281235725,0.086591661,0,0,0,0
3.88,0.913419962,0.281218708,0,0.281218708,0.086580068,0,0,0,0
3.881,0.913429678,0.281204104,0,0.281204104,0.086570159,0,0,0,0
3.882,0.913437784,0.281192482,0,0.281192482,0.086562231,0,0,0,0
3.883,0.913443208,0.281184167,0,0.281184167,0.086556591,0,0,0,0
3.884,0.913447321,0.281178266,0,0.281178266,0.086552575,0,0,0,0
3.885,0.913449466,0.281175137,0,0.281175137,0.08655043,0,0,0,0
3.886,0.913450182,0.281174421,0,0.281174421,0.086549945,0,0,0,0
3.887,0.913449287,0.281175643,0,0.281175643,0.086550787,0,0,0,0
3.888,0.913446963,0.281178564,0,0.281178564,0.086552784,0,0,0,0
3.889,0.913444042,0.281183302,0,0.281183302,0.086555995,0,0,0,0
3.89,0.913440168,0.281189144,0,0.281189144,0.086559951,0,0,0,0
3.891,0.91343534,0.281196028,0,0.281196028,0.086564638,0,0,0,0
3.892,0.913430572,0.281203032,0,0.281203032,0.086569406,0,0,0,0
3.893,0.913425803,0.281210095,0,0.281210095,0.086574212,0,0,0,0
3.894,0.913421691,0.281216204,0,0.281216204,0.086578369,0,0,0,0
3.895,0.913417935,0.281221539,0,0.281221539,0.086581998,0,0,0,0
3.896,0.913415909,0.281224996,0,0.281224996,0.08658433,0,0,0,0
3.897,0.9134143,0.281226814,0,0.281226814,0.086585596,0,0,0,0
3.898,0.913414538,0.281226695,0,0.281226695,0.086585507,0,0,0,0
3.899,0.913416445,0.281223983,0,0.281223983,0.086583652,0,0,0,0
3.9,0.913419783,0.281218797,0,0.281218797,0.086580142,0,0,0,0
3.901,0.913425088,0.281210899,0,0.281210899,0.086574771,0,0,0,0
3.902,0.913432539,0.281200051,0,0.281200051,0.086567387,0,0,0,0
3.903,0.91344142,0.281186909,0,0.281186909,0.086558461,0,0,0,0
3.904,0.913451672,0.281171829,0,0.281171829,0.086548209,0,0,0,0
3.905,0.913463295,0.281154573,0,0.281154573,0.086536475,0,0,0,0
3.906,0.91347605,0.281136006,0,0.281136006,0.086523831,0,0,0,0
3.907,0.913489461,0.281116426,0,0.281116426,0.086510509,0,0,0,0
3.908,0.913503289,0.281096011,0,0.281096011,0.086496644,0,0,0,0
3.909,0.913517416,0.28107518,0,0.28107518,0.08648248,0,0,0,0
3.91,0.913531423,0.281054735,0,0.281054735,0.086468577,0,0,0,0
3.911,0.913544834,0.281034946,0,0.281034946,0.086455137,0,0,0,0
3.912,0.913558066,0.281015635,0,0.281015635,0.086441994,0,0,0,0
3.913,0.913570523,0.280997455,0,0.280997455,0.086429641,0,0,0,0
3.914,0.913581312,0.280981064,0,0.280981064,0.086418532,0,0,0,0
3.915,0.913591921,0.280965686,0,0.280965686,0.086408071,0,0,0,0
3.916,0.913601041,0.280952245,0,0.280952245,0.086398944,0,0,0,0
3.917,0.913609266,0.280939937,0,0.280939937,0.0863906,0,0,0,0
3.918,0.913616419,0.280929208,0,0.280929208,0.086383313,0,0,0,0
3.919,0.913622797,0.280920416,0,0.280920416,0.086377308,0,0,0,0
3.92,0.913628161,0.280912191,0,0.280912191,0.08637175,0,0,0,0
3.921,0.913633168,0.2809048,0,0.2809048,0.086366728,0,0,0,0
3.922,0.913637519,0.280898511,0,0.280898511,0.086362451,0,0,0,0
3.923,0.913641155,0.280892938,0,0.280892938,0.086358681,0,0,0,0
3.924,0.91364491,0.280887753,0,0.280887753,0.086355127,0,0,0,0
3.925,0.913648427,0.280882508,0,0.280882508,0.086351574,0,0,0,0
3.926,0.913652062,0.280876964,0,0.280876964,0.086347826,0,0,0,0
3.927,0.913656414,0.280870497,0,0.280870497,0.086343445,0,0,0,0
3.928,0.913661182,0.280863613,0,0.280863613,0.086338751,0,0,0,0
3.929,0.913667023,0.280854851,0,0.280854851,0.086332813,0,0,0,0
3.93,0.913673937,0.280844957,0,0.280844957,0.08632607,0,0,0,0
3.931,0.913682044,0.280832827,0,0.280832827,0.08631786,0,0,0,0
3.932,0.913691402,0.280819029,0,0.280819029,0.086308494,0,0,0,0
3.933,0.913702428,0.280802816,0,0.280802816,0.086297475,0,0,0,0
3.934,0.913715005,0.280784011,0,0.280784011,0.086284749,0,0,0,0
3.935,0.91372931,0.280762911,0,0.280762911,0.086270407,0,0,0,0
3.936,0.913745284,0.280739665,0,0.280739665,0.086254619,0,0,0,0
3.937,0.913762152,0.280714661,0,0.280714661,0.086237676,0,0,0,0
3.938,0.91378063,0.28068766,0,0.28068766,0.086219333,0,0,0,0
3.939,0.913799763,0.280659556,0,0.280659556,0.086200275,0,0,0,0
3.94,0.913819611,0.280630469,0,0.280630469,0.086180538,0,0,0,0
3.941,0.913839161,0.280601084,0,0.280601084,0.086160637,0,0,0,0
3.942,0.913859487,0.28057155,0,0.28057155,0.086140595,0,0,0,0
3.943,0.913879097,0.280542374,0,0.280542374,0.086120822,0,0,0,0
3.944,0.913897872,0.280514628,0,0.280514628,0.086102024,0,0,0,0
3.945,0.913915873,0.280488253,0,0.280488253,0.086084127,0,0,0,0
3.946,0.913932383,0.280463666,0,0.280463666,0.086067483,0,0,0,0
3.947,0.913947582,0.280441403,0,0.280441403,0.086052395,0,0,0,0
3.948,0.913961232,0.280421048,0,0.280421048,0.086038619,0,0,0,0
3.949,0.913973332,0.280403256,0,0.280403256,0.086026572,0,0,0,0
3.95,0.913983703,0.280388027,0,0.280388027,0.086016238,0,0,0,0
3.951,0.913992345,0.280375361,0,0.280375361,0.086007655,0,0,0,0
3.952,0.913999558,0.280364841,0,0.280364841,0.086000525,0,0,0,0
3.953,0.914005101,0.280356258,0,0.280356258,0.085994735,0,0,0,0
3.954,0.914009452,0.280349881,0,0.280349881,0.085990422,0,0,0,0
3.955,0.914012313,0.28034547,0,0.28034547,0.085987449,0,0,0,0
3.956,0.914014578,0.280342341,0,0.280342341,0.085985318,0,0,0,0
3.957,0.91401583,0.280340523,0,0.280340523,0.085984074,0,0,0,0
3.958,0.914016604,0.28033945,0,0.28033945,0.085983343,0,0,0,0
3.959,0.914016426,0.280339539,0,0.280339539,0.085983433,0,0,0,0
3.96,0.914016545,0.280339718,0,0.280339718,0.085983515,0,0,0,0
3.961,0.914015949,0.280340076,0,0.280340076,0.085983798,0,0,0,0
3.962,0.914015949,0.280340403,0,0.280340403,0.085983992,0,0,0,0
3.963,0.91401571,0.280340433,0,0.280340433,0.085984044,0,0,0,0
3.964,0.914016724,0.28033933,0,0.28033933,0.085983254,0,0,0,0
3.965,0.914017975,0.280337364,0,0.280337364,0.085981943,0,0,0,0
3.966,0.914020181,0.280334264,0,0.280334264,0.085979827,0,0,0,0
3.967,0.914023221,0.280329794,0,0.280329794,0.085976802,0,0,0,0
3.968,0.914027572,0.280323386,0,0.280323386,0.085972473,0,0,0,0
3.969,0.914032936,0.280315071,0,0.280315071,0.085966863,0,0,0,0
3.97,0.91403991,0.280305058,0,0.280305058,0.08596006,0,0,0,0
3.971,0.914047718,0.280293316,0,0.280293316,0.085952133,0,0,0,0
3.972,0.914057076,0.280279845,0,0.280279845,0.085942976,0,0,0,0
3.973,0.914066911,0.280265153,0,0.280265153,0.085933045,0,0,0,0
3.974,0.91407752,0.280249417,0,0.280249417,0.085922405,0,0,0,0
3.975,0.914088786,0.280232757,0,0.280232757,0.085911118,0,0,0,0
3.976,0.914100766,0.280215353,0,0.280215353,0.085899331,0,0,0,0
3.977,0.91411227,0.280198187,0,0.280198187,0.08588773,0,0,0,0
3.978,0.914123774,0.280180991,0,0.280180991,0.0858761,0,0,0,0
3.979,0.914134383,0.280165225,0,0.280165225,0.085865445,0,0,0,0
3.98,0.914144874,0.280149907,0,0.280149907,0.085855067,0,0,0,0
3.981,0.914154172,0.280136317,0,0.280136317,0.085845865,0,0,0,0
3.982,0.914162159,0.280124128,0,0.280124128,0.08583764,0,0,0,0
3.983,0.914168894,0.280114144,0,0.280114144,0.085830897,0,0,0,0
3.984,0.914175034,0.280105203,0,0.280105203,0.08582484,0,0,0,0
3.985,0.914179385,0.280099064,0,0.280099064,0.085820667,0,0,0,0
3.986,0.914182127,0.280094773,0,0.280094773,0.085817784,0,0,0,0
3.987,0.914183974,0.280092269,0,0.280092269,0.08581607,0,0,0,0
3.988,0.914184511,0.280091316,0,0.280091316,0.085815445,0,0,0,0
3.989,0.914183974,0.280092359,0,0.280092359,0.085816123,0,0,0,0
3.99,0.914182484,0.280094683,0,0.280094683,0.085817695,0,0,0,0
3.991,0.914179862,0.280098349,0,0.280098349,0.085820191,0,0,0,0
3.992,0.914176524,0.280102968,0,0.280102968,0.085823335,0,0,0,0
3.993,0.914172411,0.280109048,0,0.280109048,0.08582744,0,0,0,0
3.994,0.914167643,0.280116141,0,0.280116141,0.085832246,0,0,0,0
3.995,0.914162397,0.280124039,0,0.280124039,0.085837565,0,0,0,0
3.996,0.914156735,0.280132294,0,0.280132294,0.085843153,0,0,0,0
3.997,0.914150655,0.280141234,0,0.280141234,0.085849218,0,0,0,0
3.998,0.914144397,0.280150592,0,0.280150592,0.085855536,0,0,0,0
3.999,0.914137781,0.28016007,0,0.28016007,0.085861966,0,0,0,0
4,0.914131641,0.280169636,0,0.280169636,0.085868411,0,0,0,0
4.001,0.914125025,0.280179262,0,0.280179262,0.085874923,0,0,0,0
4.002,0.914118767,0.280188412,0,0.280188412,0.085881129,0,0,0,0
4.003,0.914112926,0.280197203,0,0.280197203,0.085887067,0,0,0,0
4.004,0.914107561,0.280205011,0,0.280205011,0.085892357,0,0,0,0
4.005,0.914102435,0.280212611,0,0.280212611,0.085897498,0,0,0,0
4.006,0.914097786,0.280219704,0,0.280219704,0.085902281,0,0,0,0
4.007,0.914093792,0.280225456,0,0.280225456,0.085906178,0,0,0,0
4.008,0.914090276,0.280230701,0,0.280230701,0.085909724,0,0,0,0
4.009,0.914086938,0.28023535,0,0.28023535,0.085912883,0,0,0,0
4.01,0.914084673,0.280238897,0,0.280238897,0.085915282,0,0,0,0
4.011,0.91408205,0.280242682,0,0.280242682,0.085917845,0,0,0,0
4.012,0.914079905,0.280245811,0,0.280245811,0.085919961,0,0,0,0
4.013,0.91407752,0.280249476,0,0.280249476,0.085922442,0,0,0,0
4.014,0.914074659,0.280253559,0,0.280253559,0.085925207,0,0,0,0
4.015,0.91407156,0.280258119,0,0.280258119,0.085928299,0,0,0,0
4.016,0.914067686,0.28026402,0,0.28026402,0.085932277,0,0,0,0
4.017,0.914062917,0.280270875,0,0.280270875,0.085936926,0,0,0,0
4.018,0.914057076,0.280279666,0,0.280279666,0.085942864,0,0,0,0
4.019,0.914049685,0.280290395,0,0.280290395,0.085950151,0,0,0,0
4.02,0.914041221,0.28030318,0,0.28030318,0.085958786,0,0,0,0
4.021,0.914031208,0.280317992,0,0.280317992,0.085968815,0,0,0,0
4.022,0.914019227,0.280335397,0,0.280335397,0.085980617,0,0,0,0
4.023,0.914005697,0.280355722,0,0.280355722,0.085994355,0,0,0,0
4.024,0.9139902,0.28037858,0,0.28037858,0.086009838,0,0,0,0
4.025,0.913972437,0.280404687,0,0.280404687,0.086027533,0,0,0,0
4.026,0.913953066,0.280433387,0,0.280433387,0.086046971,0,0,0,0
4.027,0.91393137,0.280465573,0,0.280465573,0.086068757,0,0,0,0
4.028,0.913907468,0.280500621,0,0.280500621,0.086092524,0,0,0,0
4.029,0.913881362,0.280538946,0,0.280538946,0.086118519,0,0,0,0
4.03,0.913853407,0.28058061,0,0.28058061,0.086146712,0,0,0,0
4.031,0.913823009,0.280625165,0,0.280625165,0.086176947,0,0,0,0
4.032,0.913791001,0.280672371,0,0.280672371,0.086208969,0,0,0,0
4.033,0.913756788,0.280722916,0,0.280722916,0.086243242,0,0,0,0
4.034,0.913721144,0.280775487,0,0.280775487,0.086278915,0,0,0,0
4.035,0.913683772,0.280830264,0,0.280830264,0.086316124,0,0,0,0
4.036,0.913645566,0.280886799,0,0.280886799,0.086354479,0,0,0,0
4.037,0.913606048,0.280944884,0,0.280944884,0.086393945,0,0,0,0
4.038,0.913566291,0.281003237,0,0.281003237,0.086433597,0,0,0,0
4.039,0.913525939,0.281062692,0,0.281062692,0.086473994,0,0,0,0
4.04,0.913485289,0.281122506,0,0.281122506,0.086514644,0,0,0,0
4.041,0.913445056,0.281181276,0,0.281181276,0.086554639,0,0,0,0
4.042,0.913405836,0.281239331,0,0.281239331,0.086594105,0,0,0,0
4.043,0.913367212,0.281295925,0,0.281295925,0.086632624,0,0,0,0
4.044,0.91332984,0.281351,0,0.281351,0.086670101,0,0,0,0
4.045,0.913293779,0.281404018,0,0.281404018,0.086706184,0,0,0,0
4.046,0.913259566,0.281454384,0,0.281454384,0.086740479,0,0,0,0
4.047,0.913226664,0.281502426,0,0.281502426,0.086773224,0,0,0,0
4.048,0.913196325,0.28154695,0,0.28154695,0.086803548,0,0,0,0
4.049,0.913168073,0.281588554,0,0.281588554,0.08683189,0,0,0,0
4.05,0.913142145,0.281626672,0,0.281626672,0.08685787,0,0,0,0
4.051,0.91311866,0.281660765,0,0.281660765,0.086881131,0,0,0,0
4.052,0.913097918,0.281691402,0,0.281691402,0.086902008,0,0,0,0
4.053,0.913079917,0.281717718,0,0.281717718,0.086919963,0,0,0,0
4.054,0.913065016,0.281739652,0,0.281739652,0.086934917,0,0,0,0
4.055,0.913052797,0.281757355,0,0.281757355,0.086947009,0,0,0,0
4.056,0.913043261,0.281771451,0,0.281771451,0.086956628,0,0,0,0
4.057,0.913037002,0.281780809,0,0.281780809,0.086962991,0,0,0,0
4.058,0.913033128,0.281786472,0,0.281786472,0.086966857,0,0,0,0
4.059,0.913031876,0.28178826,0,0.28178826,0.086968064,0,0,0,0
4.06,0.913033009,0.281786144,0,0.281786144,0.086966664,0,0,0,0
4.061,0.913036645,0.281781137,0,0.281781137,0.086963214,0,0,0,0
4.062,0.913042247,0.281773239,0,0.281773239,0.08695782,0,0,0,0
4.063,0.913049638,0.281762332,0,0.281762332,0.086950384,0,0,0,0
4.064,0.913058519,0.281749457,0,0.281749457,0.086941578,0,0,0,0
4.065,0.913068295,0.281735092,0,0.281735092,0.086931787,0,0,0,0
4.066,0.913079143,0.28171882,0,0.28171882,0.086920716,0,0,0,0
4.067,0.913090885,0.281701922,0,0.281701922,0.086909175,0,0,0,0
4.068,0.913102925,0.281683981,0,0.281683981,0.086896963,0,0,0,0
4.069,0.913115144,0.28166616,0,0.28166616,0.086884804,0,0,0,0
4.07,0.913127542,0.281648129,0,0.281648129,0.086872488,0,0,0,0
4.071,0.913139761,0.281630248,0,0.281630248,0.086860314,0,0,0,0
4.072,0.913151383,0.281612963,0,0.281612963,0.086848542,0,0,0,0
4.073,0.913162887,0.281596124,0,0.281596124,0.086837061,0,0,0,0
4.074,0.913173795,0.28158021,0,0.28158021,0.086826205,0,0,0,0
4.075,0.913183928,0.2815651,0,0.2815651,0.086815931,0,0,0,0
4.076,0.913193524,0.281551361,0,0.281551361,0.086806536,0,0,0,0
4.077,0.913202167,0.281538606,0,0.281538606,0.086797856,0,0,0,0
4.078,0.913209796,0.281527042,0,0.281527042,0.086789988,0,0,0,0
4.079,0.913216293,0.281517685,0,0.281517685,0.086783618,0,0,0,0
4.08,0.913221955,0.28150934,0,0.28150934,0.086777926,0,0,0,0
4.081,0.913226545,0.281502724,0,0.281502724,0.086773418,0,0,0,0
4.082,0.913229942,0.281497508,0,0.281497508,0.086769871,0,0,0,0
4.083,0.913231909,0.281494856,0,0.281494856,0.086768061,0,0,0,0
4.084,0.913232565,0.281493485,0,0.281493485,0.086767145,0,0,0,0
4.085,0.913231909,0.281494826,0,0.281494826,0.086768046,0,0,0,0
4.086,0.913229942,0.281497628,0,0.281497628,0.086769939,0,0,0,0
4.087,0.913226545,0.281502634,0,0.281502634,0.086773366,0,0,0,0
4.088,0.913221777,0.281509727,0,0.281509727,0.086778194,0,0,0,0
4.089,0.913215399,0.281518847,0,0.281518847,0.086784408,0,0,0,0
4.09,0.913207829,0.281530142,0,0.281530142,0.086792097,0,0,0,0
4.091,0.913199186,0.281542957,0,0.281542957,0.086800829,0,0,0,0
4.092,0.913188934,0.281558037,0,0.281558037,0.086811096,0,0,0,0
4.093,0.913177431,0.281574607,0,0.281574607,0.086822413,0,0,0,0
4.094,0.913165033,0.281592697,0,0.281592697,0.086834736,0,0,0,0
4.095,0.91315192,0.281612277,0,0.281612277,0.08684805,0,0,0,0
4.096,0.913137257,0.281633705,0,0.281633705,0.086862683,0,0,0,0
4.097,0.913122058,0.281655848,0,0.281655848,0.086877778,0,0,0,0
